Sending CSV file contents:
File 'sensorData.csv' size: 1771 bytes.
Sampling Frequency [Hz]:25
Sample Duration [Min]:0.05
Time:2025-02-20 14:38:03

1.6438,-0.8464,9.7949,0.0000,-0.3659,0.0610
1.6599,-0.8380,9.7836,0.1220,0.0610,0.0610
1.6360,-0.8584,9.8230,-0.1220,-0.1220,-0.1829
1.6420,-0.8398,9.7895,-0.0610,-0.0610,0.1220
1.6719,-0.8482,9.8105,-0.1220,-0.2439,0.0610
1.6527,-0.8440,9.7931,-0.1220,-0.1220,0.0610
1.6455,-0.8470,9.7943,-0.0610,-0.3659,0.0610
1.6443,-0.8506,9.7979,0.0000,-0.1829,0.0610
1.6312,-0.8685,9.8188,-0.0610,-0.3659,0.1220
1.6569,-0.8434,9.7877,0.0610,-0.1829,0.0610
1.6563,-0.8572,9.8218,-0.0610,-0.1220,0.1220
1.6366,-0.8368,9.7800,-0.0610,0.0000,-0.0610
1.6449,-0.8566,9.8099,-0.1220,-0.3049,0.1829
1.6324,-0.8554,9.7913,-0.1220,-0.1220,0.0000
1.6461,-0.8560,9.7943,0.0000,-0.4268,0.0000
1.6378,-0.8404,9.7704,-0.1829,0.0000,0.1220
1.6408,-0.8524,9.8404,-0.0610,-0.4878,-0.1829
1.6533,-0.8512,9.8051,-0.1220,0.2439,-0.0610
1.6420,-0.8476,9.8278,-0.0610,-0.3659,0.0610
1.6461,-0.8392,9.7758,-0.0610,-0.0610,0.0000
1.6455,-0.8356,9.7913,-0.0610,-0.3049,-0.0610
1.6443,-0.8554,9.7913,-0.1220,0.0000,0.0000
1.6617,-0.8631,9.8254,0.0610,-0.4878,0.1220
1.6653,-0.8542,9.7680,0.0000,-0.0610,-0.0610
1.6384,-0.8631,9.8332,0.0610,-0.6707,0.1220
1.6563,-0.8524,9.7716,-0.0610,-0.4268,0.1220
1.6438,-0.8494,9.8230,0.0000,-0.3049,0.0000
1.6623,-0.8422,9.7937,-0.1220,-0.2439,-0.0610
1.6491,-0.8626,9.8212,-0.0610,-0.1829,0.0000
1.6509,-0.8422,9.7997,-0.0610,-0.0610,0.0610
1.6426,-0.8512,9.7991,0.0000,-0.2439,0.0000
1.6521,-0.8530,9.7788,-0.1220,-0.1829,0.1220
1.6527,-0.8584,9.8111,0.0000,-0.5488,0.0610
1.6563,-0.8452,9.8039,-0.0610,-0.3659,0.0000
1.6467,-0.8512,9.8165,0.0000,-0.1829,0.0610
1.6384,-0.8482,9.7931,-0.1220,-0.5488,0.1220
1.6557,-0.8440,9.8045,-0.0610,0.0000,0.1220

=== End of CSV ===
