Checking for sensorData.csv...
Sending sensorData.csv...
7371,-7.9711,0.7884,-5.2543,-0.0610,-0.4878,1.4024
7456,-8.1231,0.7866,-5.0617,0.1220,1.0976,1.7683
7479,-8.0070,0.7908,-5.2202,0.7317,2.3171,0.7317
7502,-8.0531,0.8045,-5.2429,0.1220,0.3659,1.5854
7525,-8.1536,0.7872,-5.2279,-0.9146,0.1829,-1.4634
7544,-7.9675,0.7866,-5.2136,-0.0610,-5.4878,0.9756
7567,-7.9466,0.8141,-5.2052,-2.8659,5.3659,-3.7805
7590,-8.5053,0.7962,-4.9277,1.7683,-0.5488,1.6463
7613,-7.8682,0.7854,-5.3356,-1.5854,3.0488,-0.4268
7636,-8.0327,0.7974,-5.1340,-0.6098,-0.6098,-1.4634
7659,-8.0573,0.7830,-5.2961,-1.7683,-0.4878,-1.0366
7678,-8.1673,0.8027,-5.0144,-0.7927,3.2927,-0.9146
7701,-8.1601,0.7932,-5.3189,1.6463,-2.3171,2.4390
7724,-8.1189,0.7788,-5.1107,0.7317,0.7317,1.8293
7747,-7.6816,0.8069,-5.3111,0.2439,-0.4268,-1.7683
7770,-8.3641,0.7812,-5.1328,-1.2805,2.2561,-2.3780
7789,-7.9239,0.7848,-5.1275,0.6707,-1.4634,-1.2805
7812,-8.3695,0.7716,-5.2279,0.7927,-0.6098,1.2805
7835,-7.9382,0.7794,-5.2285,0.1829,0.1829,0.5488
7858,-8.0447,0.7836,-5.2525,0.5488,-0.9146,-1.0366
7881,-8.1703,0.7603,-5.2130,-0.4878,1.0366,-0.6098
7900,-8.2032,0.7680,-5.0760,1.0366,-1.0976,1.4024
7923,-8.0758,0.7872,-5.2890,1.2195,-1.4634,2.5000
7946,-7.8551,0.7734,-5.2818,-0.7317,0.5488,-2.5000
7969,-8.2612,0.7896,-5.0724,-0.7927,6.0976,-2.5000
7992,-8.1565,0.7836,-5.2638,0.5488,-0.4878,1.4024
8011,-7.8090,0.7680,-5.2112,0.1220,-0.8537,-0.7927
8034,-8.1661,0.7782,-5.2788,-0.2439,-0.9146,-0.7927
8057,-7.9047,0.7908,-5.1496,1.7683,-2.7439,0.5488
8080,-8.2277,0.7597,-5.3565,0.0000,0.2439,0.1220
8103,-7.9388,0.7573,-5.1956,-0.6098,-1.4634,-0.1220
8122,-8.0256,0.7567,-5.2848,-1.4024,1.8293,-2.1341
8145,-8.0118,0.7788,-5.0736,1.4024,-1.6463,2.5000
8168,-8.0016,0.7698,-5.3524,-0.2439,3.4146,-0.7927
8191,-8.2391,0.7591,-5.0892,1.3415,-0.5488,2.6829
8214,-7.8126,0.7782,-5.3966,-0.3659,1.3415,-1.7683
8233,-8.3402,0.7555,-5.0150,1.1585,-0.4878,0.8537
8256,-7.9681,0.7728,-5.3458,0.1220,3.5976,-0.0610
8279,-8.0411,0.7525,-5.1538,1.4634,-3.2927,1.2195
8302,-8.2893,0.7465,-5.1944,-0.8537,3.7195,-0.4878
8325,-7.7767,0.7662,-5.1681,0.9756,3.7195,-1.7073
8344,-8.4443,0.9218,-5.1604,2.4390,-2.0122,3.5366
8367,-7.7313,0.7549,-5.2573,3.9634,-2.9878,2.1951
8390,-8.4443,0.7405,-5.2112,3.6585,-7.8049,4.0244
8413,-8.0267,0.7806,-5.1047,2.3780,-3.2317,6.9512
8436,-7.6948,0.7447,-5.2363,2.9878,-0.1829,4.0854
8455,-8.1153,0.7549,-5.1197,2.9878,20.3049,1.7683
8478,-7.5219,0.5306,-5.3338,7.9268,34.0854,10.8537
8501,-7.4764,0.5252,-4.7046,14.3293,-5.3659,4.3293
8525,-5.1562,0.0341,-1.1790,62.5610,25.9756,-41.1585
8547,-9.3601,0.8775,-7.0194,24.5122,32.8049,5.6707
8570,-7.2354,0.6484,-4.6405,28.3537,83.9024,0.6098
8589,-5.8955,0.3667,-3.7355,42.1951,105.1220,-9.6951
8613,-7.0135,1.2669,-6.3495,27.5610,125.9146,-12.6220
8635,-4.9576,-1.2472,-5.9033,-2.6220,3.5976,0.1829
8658,-9.3062,-0.2064,-7.2366,4.8780,30.0610,-0.2439
8681,-6.6079,0.2656,-6.0672,7.8659,43.1707,-0.9756
8704,-7.0631,0.2106,-6.0498,9.2683,40.9146,0.2439
8723,-7.3903,0.1471,-6.1892,14.6341,44.7561,3.3537
8746,-7.1373,0.2106,-6.3256,23.2927,72.7439,4.5732
8769,-7.4782,0.2201,-7.4980,26.0976,40.6098,18.4756
8792,-6.3178,0.0227,-6.6103,27.4390,49.6951,20.6707
8815,-6.1557,-0.1274,-7.4537,25.6098,54.2073,18.7805
8834,-5.9535,-0.0694,-7.6667,23.2927,52.5000,15.8537
8858,-5.7998,-0.1477,-7.6403,20.5488,52.1951,12.5610
8880,-5.9416,-0.1699,-7.7396,17.7439,32.8659,14.7561
8904,-5.7304,-0.2046,-7.9687,13.9634,22.6220,13.2317
8926,-5.3201,-0.1645,-7.7612,11.8902,40.5488,6.5244
8949,-5.6185,-0.2500,-7.8999,12.1341,42.5610,3.4756
8968,-5.6861,-0.3212,-8.2576,9.0244,12.0122,10.0000
8991,-5.2429,-0.1902,-8.0878,6.7073,20.1220,6.7683
9014,-5.3189,-0.2285,-7.9921,5.6707,10.0000,6.9512
9037,-5.3542,-0.1968,-8.0010,4.9390,12.9878,5.3049
9060,-5.3105,-0.2405,-8.1428,3.9024,10.8537,4.0244
9083,-5.3392,-0.2231,-8.0184,3.7195,7.0732,5.0610
9102,-5.2650,-0.2297,-8.1003,4.3293,11.3415,4.3293
9125,-5.3817,-0.2979,-8.0273,4.3902,5.4878,5.7317
9148,-5.0617,-0.2692,-8.1781,5.3049,17.0732,4.6341
9171,-5.2830,-0.3356,-8.1805,4.2073,-0.1220,5.9146
9228,-5.0563,-0.2775,-8.1464,2.9878,7.9878,3.1707
9247,-5.2339,-0.3087,-8.1482,2.9878,3.4756,4.0244
9270,-4.8978,-0.2536,-8.2026,3.2317,10.1829,3.0488
9293,-5.1484,-0.3224,-8.2511,2.8659,4.3902,3.7195
9316,-5.0969,-0.3254,-8.3061,3.1098,8.7805,2.6220
9339,-4.9265,-0.2333,-8.0776,3.7805,4.5122,4.8171
9358,-4.8044,-0.3039,-8.4772,2.8659,13.9634,1.7683
9381,-5.1412,-0.3421,-8.3019,1.5854,-2.5610,3.4756
9404,-5.0952,-0.3888,-8.3414,2.9268,6.0976,3.0488
9427,-5.0467,-0.2931,-8.2379,2.8659,2.4390,4.0854
9450,-4.9325,-0.3188,-8.2702,3.6585,5.3659,4.7561
9469,-4.8296,-0.2452,-8.3163,3.3537,8.2317,4.0244
9492,-4.8194,-0.3320,-8.4227,2.3780,5.9756,3.1098
9515,-4.7081,-0.2979,-8.2792,2.4390,6.4634,2.3780
9538,-4.9079,-0.3499,-8.4748,1.5244,1.0976,2.5000
9561,-4.8332,-0.2758,-8.3731,2.0122,7.9268,1.7683
9580,-4.8302,-0.3188,-8.4185,1.8293,5.7317,2.0732
9603,-4.8068,-0.3260,-8.3569,1.9512,1.5854,2.6220
9626,-4.9229,-0.3045,-8.4317,1.7683,2.4390,2.6220
9649,-4.5628,-0.3063,-8.4167,1.3415,7.0732,0.9756
9672,-4.6878,-0.2638,-8.3336,1.2805,4.0244,1.8293
9691,-4.9498,-0.3314,-8.4042,2.3780,1.5854,3.2927
9714,-4.7213,-0.3254,-8.4640,2.4390,4.0854,2.8659
9737,-4.6555,-0.3182,-8.3599,2.5610,8.5366,2.5000
