Sending CSV file contents:

File 'sensorData.csv' size: 347926 bytes.

Sampling Frequency [Hz]:2000
Sample Duration [Min]:1.00
Time:2025-03-18 09:27:46
Gyro Data:Disabled

-0.1812,-1.3764,9.7638

-0.1812,-1.3764,9.7638

-0.1812,-1.3764,9.7638

-0.1430,-1.3267,9.9104

-0.1430,-1.3267,9.9104

-0.1430,-1.3267,9.9104

-0.1430,-1.3267,9.9104

-0.1436,-1.3040,9.9026

-0.1436,-1.3040,9.9026

-0.1436,-1.3040,9.9026

-0.1328,-1.2783,9.8021

-0.1328,-1.2783,9.8021

-0.1328,-1.2783,9.8021

-0.1328,-1.2783,9.8021

-0.1334,-1.2843,9.7991

-0.1334,-1.2843,9.7991

-0.1334,-1.2843,9.7991

-0.1454,-1.2669,9.8876

-0.1454,-1.2669,9.8876

-0.1454,-1.2669,9.8876

-0.1454,-1.2669,9.8876

-0.1513,-1.2896,9.8763

-0.1513,-1.2896,9.8763

-0.1513,-1.2896,9.8763

-0.1513,-1.2896,9.8763

-0.1711,-1.3847,9.7859

-0.1711,-1.3847,9.7859

-0.1711,-1.3847,9.7859

-0.1968,-1.4099,9.8182

-0.1968,-1.4099,9.8182

-0.1968,-1.4099,9.8182

-0.1968,-1.4099,9.8182

-0.2195,-1.3973,9.8637

-0.2195,-1.3973,9.8637

-0.2195,-1.3973,9.8637

-0.2165,-1.4840,9.7955

-0.2165,-1.4840,9.7955

-0.2165,-1.4840,9.7955

-0.2165,-1.4840,9.7955

-0.2273,-1.4775,9.8027

-0.2273,-1.4775,9.8027

-0.2273,-1.4775,9.8027

-0.2273,-1.4775,9.8027

-0.2064,-1.4290,9.8356

-0.2064,-1.4290,9.8356

-0.2064,-1.4290,9.8356

-0.1908,-1.4290,9.8224

-0.1908,-1.4290,9.8224

-0.1908,-1.4290,9.8224

-0.1908,-1.4290,9.8224

-0.1980,-1.3572,9.8290

-0.1980,-1.3572,9.8290

-0.1980,-1.3572,9.8290

-0.1753,-1.3501,9.8254

-0.1753,-1.3501,9.8254

-0.1753,-1.3501,9.8254

-0.1753,-1.3501,9.8254

-0.1669,-1.3243,9.8918

-0.1669,-1.3243,9.8918

-0.1669,-1.3243,9.8918

-0.1669,-1.3243,9.8918

-0.1406,-1.2520,9.8816

-0.1406,-1.2520,9.8816

-0.1406,-1.2520,9.8816

-0.1495,-1.3441,9.7758

-0.1495,-1.3441,9.7758

-0.1495,-1.3441,9.7758

-0.1495,-1.3441,9.7758

-0.1448,-1.2920,9.8422

-0.1448,-1.2920,9.8422

-0.1448,-1.2920,9.8422

-0.1561,-1.3136,9.8440

-0.1561,-1.3136,9.8440

-0.1561,-1.3136,9.8440

-0.1561,-1.3136,9.8440

-0.1830,-1.3973,9.7949

-0.1830,-1.3973,9.7949

-0.1830,-1.3973,9.7949

-0.2046,-1.3764,9.8212

-0.2046,-1.3764,9.8212

-0.2046,-1.3764,9.8212

-0.2046,-1.3764,9.8212

-0.2279,-1.4147,9.8296

-0.2279,-1.4147,9.8296

-0.2279,-1.4147,9.8296

-0.2279,-1.4147,9.8296

-0.2297,-1.4404,9.7836

-0.2297,-1.4404,9.7836

-0.2297,-1.4404,9.7836

-0.2088,-1.4224,9.8248

-0.2088,-1.4224,9.8248

-0.2088,-1.4224,9.8248

-0.2088,-1.4224,9.8248

-0.1681,-1.4117,9.8517

-0.1681,-1.4117,9.8517

-0.1681,-1.4117,9.8517

-0.1681,-1.4117,9.8517

-0.1777,-1.3943,9.8374

-0.1777,-1.3943,9.8374

-0.1777,-1.3943,9.8374

-0.1579,-1.3483,9.8332

-0.1579,-1.3483,9.8332

-0.1579,-1.3483,9.8332

-0.1579,-1.3483,9.8332

-0.1717,-1.3524,9.8284

-0.1717,-1.3524,9.8284

-0.1717,-1.3524,9.8284

-0.1675,-1.3094,9.8924

-0.1675,-1.3094,9.8924

