Sending CSV file contents:

File 'sensorData.csv' size: 122869 bytes.

Sampling Frequency [Hz]:100
Sample Duration [Min]:1.00
Time:2025-03-17 11:55:28
Gyro Data:Disabled

-0.1328,0.1489,9.9062

-0.1633,0.1615,9.9086

-0.1519,0.1579,9.9229

-0.1585,0.1585,9.9217

-0.1513,0.1483,9.9217

-0.1519,0.1603,9.9110

-0.1448,0.1495,9.8960

-0.1543,0.1394,9.9211

-0.1286,0.1513,9.9247

-0.1412,0.1394,9.9134

-0.1418,0.1340,9.9271

-0.1418,0.1400,9.9247

-0.1501,0.1400,9.9331

-0.1370,0.1460,9.9361

-0.1424,0.1537,9.9074

-0.1507,0.1471,9.9169

-0.1489,0.1465,9.9259

-0.1424,0.1537,9.9151

-0.1358,0.1543,9.9038

-0.1310,0.1501,9.9074

-0.1454,0.1591,9.9134

-0.1430,0.1513,9.9026

-0.1382,0.1501,9.9116

-0.1418,0.1418,9.9522

-0.1495,0.1376,9.9486

-0.1561,0.1436,9.9050

-0.1483,0.1388,9.9002

-0.1591,0.1406,9.9265

-0.1525,0.1454,9.9169

-0.1483,0.1507,9.8846

-0.1334,0.1495,9.9193

-0.1334,0.1501,9.9199

-0.1477,0.1585,9.9247

-0.1543,0.1591,9.9265

-0.1316,0.1585,9.9157

-0.1250,0.1651,9.9193

-0.1226,0.1477,9.9038

-0.1340,0.1477,9.9181

-0.1382,0.1513,9.9128

-0.1501,0.1412,9.8912

-0.1400,0.1406,9.9002

-0.1543,0.1507,9.9020

-0.1537,0.1388,9.9050

-0.1561,0.1262,9.9038

-0.1537,0.1412,9.9211

-0.1465,0.1471,9.9187

-0.1442,0.1471,9.9157

-0.1238,0.1585,9.9169

-0.1334,0.1609,9.9199

-0.1196,0.1525,9.9289

-0.1382,0.1549,9.9193

-0.1280,0.1364,9.9439

-0.1316,0.1274,9.9678

-0.1298,0.1609,9.9516

-0.1107,0.1537,9.9361

-0.0993,0.1334,9.9361

-0.1202,0.1561,9.9169

-0.1328,0.1513,9.9086

-0.1693,0.1454,9.8918

-0.1956,0.1573,9.8625

-0.1777,0.1388,9.8775

-0.1848,0.1382,9.8840

-0.1669,0.1376,9.8900

-0.1495,0.1424,9.9062

-0.1406,0.1543,9.9265

-0.1208,0.1543,9.9349

-0.1178,0.1448,9.9343

-0.1334,0.1328,9.9116

-0.1471,0.1322,9.9157

-0.1310,0.1304,9.9128

-0.1454,0.1310,9.9217

-0.1448,0.1226,9.9145

-0.1340,0.1280,9.9074

-0.1406,0.1442,9.9128

-0.1430,0.1394,9.9163

-0.1561,0.1591,9.9193

-0.1501,0.1717,9.9122

-0.1585,0.1591,9.8828

-0.1549,0.1477,9.8805

-0.1507,0.1310,9.9092

-0.1460,0.1262,9.8930

-0.1454,0.1256,9.9122

-0.1322,0.1298,9.9181

-0.1262,0.1394,9.9199

-0.1262,0.1436,9.9373

-0.1328,0.1597,9.9421

-0.1406,0.1495,9.9241

-0.1352,0.1507,9.9175

-0.1418,0.1454,9.9122

-0.1645,0.1448,9.9050

-0.1675,0.1448,9.9008

-0.1555,0.1543,9.9002

-0.1549,0.1448,9.9002

0.1842,-0.3894,9.7554

0.0963,-0.5814,10.0725

-0.6681,0.9995,9.9134

-0.2417,0.6987,9.9893

2.9926,-0.6508,8.5938

2.5607,-0.5862,9.0257

2.0966,0.3733,9.7201

3.1081,1.1263,10.9021

4.6920,0.7621,11.4446

6.0588,0.3834,11.9645

5.5264,0.7148,11.1013

5.2106,0.0772,9.4761

5.0413,-0.2279,8.2576

5.0658,-0.6502,6.9237

5.2668,-1.0576,5.9535

5.5127,-1.9315,4.0669

5.4433,0.1549,5.0904

4.6830,0.1113,5.8638

5.0072,-1.2561,5.3033

5.7789,-0.6161,5.5133

6.6976,-0.3140,6.2652

7.4764,-0.1083,7.4675

6.7186,-0.1992,7.7325

7.0338,-0.2279,7.9609

7.3867,-0.1298,7.6565

6.8735,0.2865,7.3131

6.9291,0.0191,6.6869

7.2360,-0.3296,6.2705

6.8077,-0.3326,6.0313

6.6097,-0.3960,5.6443

7.0332,-0.2716,5.9326

7.0099,0.1723,6.5104

6.8723,0.4839,6.9883

6.9453,0.5521,7.3472

7.1630,0.3577,7.3999

7.7073,0.0461,7.3837

7.7402,-0.1693,7.2491

7.4705,-0.0682,7.0117

7.1965,-0.0156,6.7461

6.9584,-0.0568,6.4476

6.7407,-0.2237,6.0175

6.5696,-0.2321,5.9045

6.6528,-0.0933,6.1342

7.0912,0.1794,6.6958

7.2306,0.3547,7.1277

7.6481,0.3093,7.3329

7.7785,0.1448,7.3502

7.5004,0.2016,7.2581

7.1074,0.4725,7.2850

6.7431,0.4026,6.8406

6.5319,0.0897,6.3591

6.5403,-0.1681,5.9936

6.5930,-0.2458,5.8590

6.5732,0.0209,6.1228

6.6857,0.2967,6.5529

7.1008,0.2704,6.9267

7.5398,0.3523,7.3969

7.9005,0.2369,7.7307

8.0232,0.2764,8.0501

7.8120,0.2955,7.9496

7.3383,0.1322,7.4202

6.9189,-0.1465,6.7138

6.7509,-0.3356,6.1706

6.6504,-0.3559,5.9906

6.3974,-0.1101,5.9613

6.6360,0.2488,6.4255

6.9967,0.2913,6.9010

7.4830,0.2931,7.5022

7.8000,0.3194,7.8778

7.8575,0.4253,8.0196

7.6248,0.2518,7.7743

7.1965,-0.0694,7.1026

6.8238,-0.4241,6.2233

6.5266,-0.4032,5.9685

6.3286,-0.1154,5.9398

6.4984,-0.0108,6.1330

6.7850,-0.0173,6.4057

7.0625,0.1723,6.9411

7.3209,0.3104,7.2826

7.4962,0.3164,7.5542

7.5973,0.2010,7.6326

7.4304,0.1041,7.4262

7.1774,0.1346,7.1199

6.9566,-0.1196,6.6282

6.8807,-0.2195,6.4033

6.7257,-0.1627,6.2197

6.6899,-0.0556,6.2957

6.7467,-0.0640,6.3537

6.9339,-0.0389,6.6139

7.2814,0.0670,7.1199

7.7259,0.0730,7.5596

7.8957,0.0927,7.7265

7.7109,0.2381,7.8784

7.4005,0.2369,7.4830

7.1074,-0.1460,6.7114

6.8872,-0.4277,6.1198

6.7299,-0.3990,5.8512

6.4578,-0.0915,5.9499

6.4416,0.0718,6.0851

6.6055,0.0532,6.2406

6.9578,0.1214,6.6827

7.3275,0.3087,7.2731

7.5703,0.3834,7.5925

7.7761,0.1812,7.5650

7.5542,0.0132,7.2557

7.3526,-0.1717,6.8424

7.0787,-0.2566,6.5505

6.9620,-0.2967,6.4572

6.8849,-0.2458,6.4470

6.8173,-0.0999,6.4488

6.7658,0.1190,6.6785

6.9255,0.0861,6.6462

7.1056,0.0712,6.8537

7.1965,0.2584,7.2563

7.5285,0.3439,7.5943

7.5979,0.1818,7.4938

7.4136,0.0365,7.2354

7.1708,-0.1980,6.7760

6.9800,-0.3667,6.4057

6.7580,-0.2991,6.2358

6.6492,-0.2728,6.1401

6.7114,-0.2740,6.1090

6.8514,-0.0646,6.4787

7.0924,0.1412,7.0284

7.4328,0.3224,7.6092

7.7002,0.3505,7.7845

7.5626,0.3421,7.7229

7.2527,0.1860,7.3526

6.9841,-0.0042,6.8831

6.7562,-0.1567,6.3621

6.6336,-0.3332,6.0361

6.9046,-0.3224,6.2293

7.0870,-0.1178,6.6767

7.2473,0.2243,7.2593

7.3688,0.2028,7.3891

7.3299,0.2865,7.5518

7.2970,0.3709,7.6427

7.1564,0.3553,7.4394

7.1199,0.0443,6.9800

6.9949,-0.2793,6.4225

6.8549,-0.4588,5.9960

7.5488,0.0150,7.4220

7.3544,-0.2351,6.9321

7.0547,-0.4151,6.4273

6.6940,-0.3063,6.2496

6.4039,-0.0760,6.2670

6.3896,0.1196,6.4171

6.6223,0.0024,6.4608

6.7228,0.1340,6.8262

6.9560,0.5192,7.4878

7.3305,0.4725,7.6344

7.5004,0.1896,7.4489

7.3245,-0.0389,7.1708

7.2312,-0.2686,6.9937

7.0170,-0.2351,6.8567

6.8304,-0.2129,6.7138

6.7880,-0.4295,6.4165

6.8872,-0.5700,6.2430

6.8448,-0.3834,6.5523

6.7551,0.2070,7.1714

6.9459,0.4091,7.5159

7.2886,0.1166,7.3951

7.2390,-0.0383,7.2192

7.1427,0.2327,7.3951

6.9477,0.4199,7.4088

6.8561,0.1627,7.0356

6.9459,-0.3834,6.4578

6.8729,-0.5928,6.2263

6.6994,-0.3021,6.5206

6.6217,-0.0718,6.7341

6.8197,-0.1202,6.8849

7.0308,0.0694,7.0948

7.0523,-0.0963,7.1151

7.0691,-0.1938,7.0488

6.9387,-0.0449,7.1283

6.7963,0.2787,7.3317

6.6235,0.4103,7.3329

6.5792,0.1693,7.1008

6.6629,-0.0550,6.9189

6.5200,-0.0042,6.8585

6.2173,-0.2650,6.6623

6.3244,-0.1830,6.7377

6.2616,0.1190,7.1313

5.6197,0.2877,7.0787

5.7980,0.2441,7.1241

5.4917,-0.1328,7.0649

5.0981,-0.2357,7.1875

5.1257,-0.1059,7.2689

4.8451,-0.5031,6.4775

4.2990,-0.7716,5.8614

4.0071,-0.3906,6.8597

3.4041,0.4797,9.9253

2.8760,0.3948,10.2537

2.9687,0.3063,9.9732

4.4761,-0.2506,10.1281

5.1627,-1.2651,10.4206

2.7946,-0.1645,10.4888

3.2714,0.8117,11.6827

1.5008,0.2937,10.0366

0.8458,-0.1208,9.6322

1.7024,0.0341,8.9862

2.8066,-0.4642,7.1702

2.0882,-0.8308,7.0260

0.5479,-0.5419,6.8232

-0.7794,0.1017,9.3445

-0.8871,-0.0060,9.9026

-0.6227,-0.4265,9.2207

-0.3834,-0.2488,9.7883

-0.2470,-0.0335,10.1951

-0.0108,-0.1717,9.8488

-0.1184,-0.1172,9.7273

-0.1585,0.6089,10.3303

-0.1495,0.6478,9.9307

-0.2243,0.5605,9.8470

-0.1298,0.6299,9.8900

-0.1400,0.5946,9.8984

-0.2710,0.6317,9.9217

-0.1220,0.1041,9.9600

-0.1214,0.0825,9.8984

-0.1609,0.1388,9.9229

-0.1184,0.0999,9.9116

-0.2046,0.1681,9.8781

-0.2285,0.1747,9.8996

-0.1818,0.1436,9.9092

-0.1824,0.1501,9.9044

-0.1663,0.1693,9.9038

-0.1471,0.1573,9.9145

-0.1585,0.1818,9.9570

-0.1513,0.1860,9.9409

-0.1328,0.1585,9.9145

-0.1483,0.1609,9.9259

-0.1460,0.1561,9.9474

-0.1525,0.0945,9.9032

-0.1657,0.1011,9.8565

-0.1489,0.0975,9.8200

-0.1824,0.1131,9.9534

-0.1836,0.1424,9.9750

-0.1717,0.1711,9.9582

-0.1352,0.1812,9.8852

-0.1119,0.1753,9.8912

-0.1430,0.1777,9.9726

-0.1639,0.1800,9.9750

-0.1645,0.1609,9.9169

-0.1753,0.1471,9.8709

-0.1705,0.1298,9.9313

-0.1663,0.1172,9.9157

-0.1555,0.1131,9.8840

-0.1603,0.1113,9.8906

-0.1519,0.1268,9.9253

-0.1501,0.1292,9.9241

-0.1537,0.1579,9.9110

-0.1597,0.1418,9.9086

-0.1597,0.1214,9.9092

-0.1789,0.1585,9.9092

-0.1848,0.1711,9.9020

-0.1896,0.1980,9.9056

-0.1633,0.1914,9.9211

-0.1477,0.1741,9.9247

-0.1346,0.1388,9.9463

-0.1424,0.1489,9.9379

-0.1585,0.1322,9.9235

-0.1723,0.1053,9.9122

-0.1687,0.1077,9.8936

-0.1579,0.1178,9.8822

-0.1621,0.1322,9.8882

-0.1645,0.1573,9.8966

-0.1591,0.1789,9.9205

-0.1454,0.1609,9.9474

-0.1352,0.1567,9.9379

-0.1585,0.1723,9.9576

-0.1471,0.1597,9.9229

-0.1561,0.1424,9.9229

-0.1729,0.1543,9.9050

-0.1669,0.1358,9.8978

-0.1615,0.1226,9.8870

-0.1651,0.1190,9.8852

-0.1657,0.2644,10.0222

-0.1633,0.2327,9.9247

-0.1753,0.2022,9.8236

-0.2022,0.1603,9.8834

-0.1860,0.1113,9.9421

-0.1609,0.0957,9.9032

-0.1059,0.1101,9.9325

-0.0957,0.1113,9.8434

-0.0867,0.1107,10.1706

-0.0754,0.1119,10.1365

-0.0413,0.1358,9.8613

-0.1077,0.1310,9.8643

-0.2028,0.1346,9.8571

-0.2614,0.1615,9.8410

-0.2476,0.1621,9.8410

-0.2381,0.1531,9.8272

-0.2117,0.1806,9.8571

-0.1789,0.1824,9.9666

-0.1268,0.1771,9.9911

-0.0700,0.1944,9.9468

-0.0957,0.1980,9.9588

-0.1226,0.1645,9.9857

-0.1346,0.1268,9.9528

-0.1531,0.0951,9.8942

-0.1633,0.0951,9.8828

-0.1597,0.1023,9.9020

-0.1699,0.1035,9.9116

-0.1507,0.1142,9.9271

-0.1418,0.1567,9.9008

-0.1681,0.1645,9.8882

-0.1794,0.1902,9.9044

-0.1783,0.1884,9.9128

-0.1866,0.1567,9.9092

-0.1549,0.1334,9.8954

-0.1328,0.1196,9.9259

-0.1244,0.1280,9.9576

-0.1418,0.1232,9.9391

-0.1310,0.1280,9.9134

-0.1525,0.1579,9.9128

-0.1454,0.1507,9.9319

-0.1609,0.1394,9.9283

-0.1639,0.1495,9.9110

-0.1639,0.1519,9.8852

-0.1681,0.1633,9.8870

-0.1747,0.1579,9.8972

-0.1717,0.1639,9.8775

-0.1765,0.1603,9.8781

-0.1687,0.1633,9.8972

-0.1561,0.1400,9.9181

-0.1238,0.1388,9.9271

-0.1142,0.1370,9.9468

-0.1190,0.1077,9.9594

-0.1089,0.1184,9.9618

-0.1322,0.1334,9.9552

-0.1639,0.1495,9.9008

-0.1771,0.1591,9.8930

-0.1789,0.1777,9.8727

-0.1824,0.1741,9.8517

-0.1872,0.1765,9.8876

-0.1794,0.1729,9.9110

-0.1573,0.1675,9.8996

-0.1651,0.1394,9.9175

-0.1412,0.1316,9.9122

-0.1418,0.1412,9.9391

-0.1448,0.1250,9.9265

-0.1340,0.1137,9.9223

-0.1274,0.1250,9.9080

-0.1322,0.1268,9.9098

-0.1525,0.1310,9.9277

-0.1507,0.1358,9.9343

-0.1477,0.1477,9.9134

-0.1723,0.1430,9.9086

-0.1735,0.1663,9.9008

-0.1824,0.1938,9.8948

-0.1765,0.1747,9.9074

-0.1543,0.1723,9.9080

-0.1609,0.1621,9.9098

-0.1495,0.1549,9.9433

-0.1334,0.1537,9.9373

-0.1328,0.1388,9.9343

-0.1262,0.1202,9.9397

-0.1340,0.1274,9.9391

-0.1340,0.1262,9.9307

-0.1531,0.1220,9.9062

-0.1729,0.1513,9.8846

-0.1771,0.1483,9.9038

-0.1729,0.1316,9.9223

-0.1657,0.1585,9.9253

-0.1693,0.1693,9.8882

-0.1627,0.1735,9.8948

-0.1621,0.1753,9.9217

-0.1717,0.1669,9.9104

-0.1519,0.1579,9.9277

-0.1382,0.1513,9.9217

-0.1340,0.1430,9.9134

-0.1352,0.1280,9.9391

-0.1406,0.1107,9.9355

-0.1424,0.1113,9.9026

-0.1573,0.1370,9.9140

-0.1711,0.1400,9.9086

-0.1717,0.1358,9.9044

-0.1639,0.1436,9.9032

-0.1621,0.1549,9.9080

-0.1627,0.1519,9.8954

-0.1711,0.1513,9.9187

-0.1483,0.1621,9.9151

-0.1609,0.1657,9.9068

-0.1543,0.1525,9.9128

-0.1436,0.1442,9.9205

-0.1454,0.1418,9.9098

-0.1507,0.1400,9.9259

-0.1471,0.1400,9.9086

-0.1567,0.1412,9.9086

-0.1699,0.1471,9.9163

-0.1639,0.1400,9.9169

-0.1573,0.1364,9.9044

-0.1549,0.1340,9.8978

-0.1645,0.1597,9.8996

-0.1735,0.1483,9.9145

-0.1483,0.1531,9.9157

-0.1519,0.1651,9.9229

-0.1633,0.1352,9.9427

-0.1471,0.1394,9.9193

-0.1418,0.1370,9.9157

-0.1465,0.1406,9.9116

-0.1603,0.1454,9.9193

-0.1483,0.1531,9.9062

-0.1430,0.1507,9.8930

-0.1657,0.1483,9.8984

-0.1717,0.1549,9.8954

-0.1717,0.1507,9.9151

-0.1621,0.1573,9.9116

-0.1597,0.1561,9.9223

-0.1609,0.1489,9.9259

-0.1489,0.1681,9.8966

-0.1495,0.1519,9.9080

-0.1370,0.1442,9.9355

-0.1483,0.1340,9.9355

-0.1489,0.1376,9.9283

-0.1436,0.1226,9.9145

-0.1370,0.1382,9.9092

-0.1549,0.1406,9.9283

-0.1729,0.1286,9.9056

-0.1681,0.1442,9.9110

-0.1693,0.1358,9.9175

-0.1531,0.1561,9.9008

-0.1591,0.1687,9.9110

-0.1645,0.1573,9.8978

-0.1735,0.1585,9.9110

-0.1525,0.1394,9.9145

-0.1465,0.1519,9.9211

-0.1531,0.1418,9.9277

-0.1460,0.1208,9.9289

-0.1430,0.1250,9.9187

-0.1346,0.1322,9.9247

-0.1501,0.1310,9.9229

-0.1525,0.1406,9.9187

-0.1663,0.1394,9.9122

-0.1866,0.1322,9.8912

-0.1693,0.1483,9.9026

-0.1609,0.1525,9.9008

-0.1585,0.1645,9.9056

-0.1717,0.1651,9.9163

-0.1735,0.1615,9.9265

-0.1621,0.1663,9.9373

-0.1406,0.1645,9.9319

-0.1352,0.1543,9.9241

-0.1436,0.1418,9.9313

-0.1603,0.1489,9.9056

-0.1681,0.1489,9.9050

-0.1537,0.1370,9.9008

-0.1543,0.1436,9.9008

-0.1651,0.1334,9.8978

-0.1633,0.1400,9.9092

-0.1507,0.1483,9.9187

-0.1382,0.1525,9.9217

-0.1430,0.1382,9.9331

-0.1669,0.1388,9.9116

-0.1639,0.1460,9.8864

-0.1615,0.1364,9.8996

-0.1519,0.1489,9.8984

-0.1597,0.1531,9.9098

-0.1513,0.1370,9.9181

-0.1483,0.1454,9.9235

-0.1424,0.1442,9.9241

-0.1244,0.1549,9.9391

-0.1525,0.1579,9.9116

-0.1585,0.1442,9.9122

-0.1800,0.1585,9.9140

-0.1639,0.1603,9.9014

-0.1597,0.1406,9.8930

-0.1627,0.1501,9.9026

-0.1651,0.1454,9.9080

-0.1537,0.1531,9.9181

-0.1603,0.1477,9.9385

-0.1597,0.1549,9.9355

-0.1418,0.1555,9.9032

-0.1579,0.1513,9.9092

-0.1687,0.1561,9.9110

-0.1627,0.1388,9.9098

-0.1753,0.1322,9.9068

-0.1789,0.1448,9.9217

-0.1705,0.1495,9.9098

-0.1615,0.1489,9.9092

-0.1573,0.1519,9.9217

-0.1477,0.1543,9.9289

-0.1489,0.1501,9.9128

-0.1549,0.1543,9.9116

-0.1412,0.1567,9.9151

-0.1424,0.1454,9.9140

-0.1615,0.1585,9.9044

-0.1501,0.1412,9.9068

-0.1561,0.1274,9.9056

-0.1406,0.1436,9.9026

-0.1621,0.1406,9.9116

-0.1543,0.1400,9.9337

-0.1627,0.1370,9.8978

-0.1645,0.1322,9.9151

-0.1537,0.1370,9.9193

-0.1555,0.1567,9.9002

-0.1483,0.1555,9.9008

-0.1597,0.1555,9.9074

-0.1669,0.1591,9.9217

-0.1507,0.1442,9.9163

-0.1448,0.1483,9.9074

-0.1471,0.1621,9.9187

-0.1489,0.1436,9.9199

-0.1424,0.1406,9.9199

-0.1489,0.1280,9.9175

-0.1537,0.1436,9.9110

-0.1573,0.1507,9.8948

-0.1537,0.1370,9.9259

-0.1448,0.1364,9.9175

-0.1609,0.1460,9.8996

-0.1543,0.1418,9.9104

-0.1525,0.1537,9.9128

-0.1621,0.1489,9.9379

-0.1549,0.1477,9.9181

-0.1489,0.1394,9.9181

-0.1430,0.1597,9.9397

-0.1741,0.1436,9.9140

-0.1567,0.1340,9.9319

-0.1418,0.1310,9.9295

-0.1442,0.1316,9.8960

-0.1436,0.1298,9.9068

-0.1424,0.1501,9.9223

-0.1639,0.1358,9.9014

-0.1693,0.1525,9.8900

-0.1639,0.1549,9.9151

-0.1585,0.1567,9.9253

-0.1555,0.1615,9.9241

-0.1609,0.1579,9.9241

-0.1639,0.1591,9.9181

-0.1657,0.1657,9.9211

-0.1549,0.1471,9.9169

-0.1579,0.1238,9.9157

-0.1693,0.1220,9.9181

-0.1525,0.1489,9.9265

-0.1454,0.1340,9.9128

-0.1645,0.1316,9.9026

-0.1543,0.1436,9.9068

-0.1549,0.1489,9.9157

-0.1597,0.1406,9.9163

-0.1465,0.1388,9.9068

-0.1483,0.1555,9.9175

-0.1561,0.1585,9.9211

-0.1585,0.1633,9.9169

-0.1483,0.1627,9.9175

-0.1471,0.1483,9.9211

-0.1489,0.1531,9.9253

-0.1477,0.1382,9.9199

-0.1627,0.1406,9.9002

-0.1627,0.1513,9.8954

-0.1442,0.1645,9.9068

-0.1549,0.1352,9.9110

-0.1717,0.1543,9.9241

-0.1483,0.1477,9.9247

-0.1555,0.1489,9.9205

