Sending CSV file contents:
File 'sensorData.csv' size: 379186 bytes.
Sampling Frequency [Hz]:25
Sample Duration [Min]:5.00
Time:2025-02-26 13:53:03

8980,-2.3604,-2.8634,9.2159,0.0000,-0.1220,0.1220
9020,-2.3669,-2.8419,9.2649,0.0000,-0.0610,-0.0610
9060,-2.3837,-2.8526,9.2679,0.0000,-0.1829,0.0000
9100,-2.3592,-2.8502,9.2111,0.0610,-0.1829,0.0610
9140,-2.3903,-2.8455,9.2153,-0.1829,-0.1829,0.0000
9180,-2.3663,-2.8736,9.2739,-0.0610,-0.1220,0.0000
9220,-2.3651,-2.8419,9.2763,-0.1220,-0.1829,0.0000
9260,-2.3448,-2.8532,9.1842,0.1220,-0.1829,0.1220
9300,-2.3807,-2.8652,9.2111,0.0000,0.0000,0.0610
9340,-2.3508,-2.8317,9.2679,-0.2439,0.0000,-0.0610
9380,-2.3974,-2.8676,9.2285,0.0610,-0.0610,-0.1829
9420,-2.3532,-2.8449,9.1926,0.0000,-0.1829,-0.0610
9460,-2.3861,-2.8610,9.2422,-0.1829,0.0610,0.0000
9500,-2.3639,-2.8371,9.2978,0.0000,-0.0610,-0.0610
9540,-2.3795,-2.8401,9.2781,0.0000,-0.1220,0.0610
9580,-2.3897,-2.8377,9.2225,0.0000,-0.3049,-0.1220
9620,-2.3472,-2.8455,9.2368,-0.3049,-0.1829,-0.1220
9660,-2.3897,-2.8329,9.2919,-0.0610,0.0610,-0.0610
9700,-2.3340,-2.8485,9.2237,0.0000,-0.1829,0.0610
9740,-2.3627,-2.8407,9.1896,-0.0610,-0.1220,-0.0610
9780,-2.3783,-2.8514,9.2249,-0.1829,-0.2439,0.0000
9820,-2.3747,-2.8383,9.2715,0.1220,-0.2439,0.0000
9860,-2.3645,-2.8305,9.2362,-0.0610,-0.3049,0.0610
9900,-2.3639,-2.8215,9.2213,-0.0610,-0.2439,0.0000
9940,-2.3609,-2.8389,9.2626,-0.2439,-0.1829,0.0000
9980,-2.3747,-2.8514,9.2697,0.0000,-0.3049,0.0000
10020,-2.3741,-2.8413,9.2219,-0.0610,-0.1220,-0.0610
10060,-2.3753,-2.8532,9.2326,-0.1220,-0.0610,-0.0610
10100,-2.3663,-2.8365,9.2703,-0.1829,-0.1220,-0.0610
10140,-2.3544,-2.8598,9.2494,0.0000,-0.2439,0.1220
10180,-2.3699,-2.8634,9.2129,-0.1220,-0.0610,-0.0610
10220,-2.3663,-2.8544,9.2123,-0.0610,0.0000,-0.1829
10260,-2.3783,-2.8688,9.2314,-0.2439,-0.1220,0.0610
10300,-2.3909,-2.8562,9.3182,0.1220,-0.1829,0.0000
10340,-2.3633,-2.8221,9.2895,0.1220,-0.1829,-0.0610
10380,-2.3795,-2.8748,9.2285,-0.3659,-0.1220,0.0610
10420,-2.3687,-2.8526,9.2620,0.1220,-0.0610,-0.1220
10460,-2.3795,-2.8628,9.2548,0.0610,-0.3659,0.0000
10500,-2.3544,-2.8269,9.2165,0.1829,0.3049,-0.0610
10540,-2.3789,-2.8724,9.1932,-0.3659,-0.1829,-0.0610
10580,-2.3436,-2.8616,9.2398,0.0610,-0.2439,0.1220
10620,-2.3837,-2.8664,9.2422,-0.0610,-0.3049,-0.1220
10660,-2.3639,-2.8437,9.1979,-0.0610,-0.2439,0.0000
10700,-2.3729,-2.8377,9.2344,-0.2439,0.0000,-0.1829
10740,-2.3861,-2.8670,9.2757,-0.1829,-0.1220,0.0000
10780,-2.3424,-2.8078,9.2470,-0.0610,-0.2439,0.0610
10820,-2.3801,-2.8700,9.2021,-0.0610,-0.2439,0.1220
10860,-2.3849,-2.8431,9.2476,-0.1829,-0.1220,0.0000
10900,-2.3699,-2.8766,9.2303,-0.0610,-0.3049,0.0610
10940,-2.3801,-2.8598,9.2213,0.0610,-0.0610,0.0000
10980,-2.3669,-2.8473,9.2416,-0.1220,-0.0610,0.0610
11020,-2.3753,-2.8550,9.2434,-0.0610,-0.2439,0.1829
11060,-2.3938,-2.8568,9.2548,0.0610,-0.1829,0.0000
11100,-2.3807,-2.8748,9.2075,-0.1220,-0.2439,-0.0610
11140,-2.3627,-2.8311,9.2057,-0.0610,-0.1829,0.0000
11180,-2.3717,-2.8550,9.2464,-0.0610,-0.3659,0.0610
11220,-2.3765,-2.8556,9.2452,-0.0610,-0.2439,-0.0610
11260,-2.3568,-2.8395,9.2045,0.0000,-0.2439,-0.0610
11300,-2.3753,-2.8520,9.2261,-0.1220,-0.1220,0.0610
11496,-2.3741,-2.8455,9.2392,-0.0610,-0.2439,0.1829
11535,-2.3753,-2.8538,9.2153,0.0000,-0.2439,-0.0610
11575,-2.3604,-2.8383,9.2602,-0.1220,-0.3659,0.1220
11615,-2.4040,-2.8610,9.2398,0.0000,-0.3659,0.1829
11655,-2.3304,-2.8425,9.2416,-0.0610,-0.2439,0.3659
11695,-1.5169,-2.4866,9.3343,1.2805,-9.7561,-7.7439
11735,-2.5972,-2.9107,9.4264,2.5610,-14.0854,-2.0732
11775,-2.6983,-3.0464,9.2984,0.2439,-1.8293,-1.0976
11815,-2.1899,-2.5883,9.3547,0.9756,-10.9146,-4.6341
11855,-2.0254,-2.8616,9.2829,-1.1585,-9.8780,-10.9756
11895,-1.1999,-2.4925,9.1764,4.4512,-27.9268,-18.1707
11935,-1.5080,-2.8102,9.3559,8.5976,-27.1951,-27.0122
11975,-1.4416,-2.8993,9.6537,7.9878,-21.5854,-14.5732
12015,-2.0266,-3.0710,9.4576,2.2561,-0.8537,-4.1463
12055,-1.3339,-2.7396,9.4725,-0.4268,-0.1220,0.0000
12095,-1.3393,-2.7940,9.5048,0.0610,-0.4268,0.0000
12135,-1.3764,-2.7791,9.4713,0.1220,-0.3659,0.1220
12175,-1.3524,-2.7844,9.4390,0.0610,-0.3049,0.0000
12215,-1.3877,-2.7677,9.4982,-0.1220,-0.2439,-0.1220
12255,-1.3417,-2.7701,9.4797,-0.0610,-0.2439,0.0610
12295,-1.3554,-2.7791,9.4336,0.1220,-0.2439,0.1829
12335,-1.3614,-2.7791,9.4498,-0.1220,-0.3049,0.0000
12375,-1.3638,-2.7880,9.4958,-0.2439,-0.2439,0.0000
12415,-1.3572,-2.7821,9.4695,0.0000,-0.2439,-0.0610
12455,-1.3524,-2.7791,9.4342,0.1829,-0.2439,0.0000
12495,-1.3692,-2.7862,9.4647,-0.1220,-0.1829,0.0000
12535,-1.3489,-2.7827,9.4833,-0.2439,-0.1220,0.0000
12575,-1.3578,-2.7755,9.4910,0.0610,-0.1220,-0.0610
12615,-1.3638,-2.7821,9.4336,0.0610,-0.2439,-0.0610
12655,-1.3650,-2.7904,9.4294,-0.1829,-0.3049,0.0000
12695,-1.3578,-2.7773,9.4976,-0.1829,-0.1829,0.0610
12735,-1.3512,-2.7850,9.4988,0.0000,-0.1220,-0.0610
12775,-1.3770,-2.7833,9.4318,0.0610,-0.3049,0.0000
12815,-1.3441,-2.7821,9.4516,-0.3659,-0.3049,0.0000
12855,-1.3626,-2.7539,9.5216,-0.1220,-0.1829,-0.0610
12895,-1.3614,-2.7743,9.4851,0.1829,-0.2439,0.0000
12935,-1.3566,-2.7910,9.4121,0.1220,-0.3659,0.0610
12975,-1.3578,-2.7886,9.4683,-0.2439,-0.3049,0.1829
13015,-1.3644,-2.7803,9.5216,-0.3049,-0.0610,-0.0610
13055,-1.3692,-2.7874,9.4599,0.1220,-0.3049,0.0610
13095,-1.3225,-2.7677,9.4300,-0.1829,-0.1829,0.0610
13135,-1.3698,-2.7904,9.4863,-0.3049,-0.1220,-0.1220
13175,-1.3495,-2.7713,9.5048,-0.1220,-0.2439,-0.0610
13215,-1.3740,-2.7779,9.4767,0.1220,-0.2439,-0.1220
13255,-1.3435,-2.7886,9.4079,0.0000,-0.3659,0.0610
13295,-1.3596,-2.7833,9.4701,-0.2439,-0.2439,0.0610
13335,-1.3560,-2.7743,9.5114,-0.1220,-0.1220,0.0000
13375,-1.3489,-2.7838,9.4940,0.2439,-0.2439,0.0610
13415,-1.3447,-2.7737,9.4300,-0.0610,-0.2439,0.0610
13455,-1.3566,-2.7910,9.4749,-0.3049,-0.2439,-0.1220
13495,-1.3644,-2.7677,9.5222,0.0000,-0.3049,-0.0610
13535,-1.3411,-2.7659,9.4294,0.1829,-0.3049,0.0610
13575,-1.3644,-2.7886,9.4091,0.1220,-0.2439,0.0000
13615,-1.3393,-2.7659,9.4845,-0.3049,-0.1220,-0.0610
13655,-1.3752,-2.7827,9.5108,-0.1829,-0.3049,-0.0610
13695,-1.3309,-2.7659,9.4342,0.1220,-0.1220,-0.1220
13735,-1.3465,-2.7701,9.4719,0.0000,0.3659,0.3049
13775,-1.3602,-2.7880,9.4875,-0.1220,-0.2439,0.0000
13963,-1.3590,-2.7874,9.4288,0.2439,-0.1829,-0.0610
14002,-1.3417,-2.7725,9.4611,-0.2439,0.0000,0.0000
14042,-1.3692,-2.7821,9.4695,-0.2439,-0.2439,-0.0610
14082,-1.3578,-2.7779,9.5419,-0.0610,-0.3659,-0.0610
14122,-1.3489,-2.7827,9.4779,0.1829,-0.3049,0.3049
14162,-1.3680,-2.7844,9.4270,0.0000,-0.0610,-0.1220
14202,-1.3495,-2.7815,9.4851,-0.1829,-0.3659,0.0000
14242,-1.3453,-2.7779,9.5234,0.0000,-0.2439,0.0000
14282,-1.3471,-2.7922,9.4402,0.0610,-0.0610,0.0000
14322,-1.3483,-2.7785,9.4468,-0.3659,-0.2439,0.0000
14362,-1.3536,-2.7844,9.4833,-0.1220,-0.1220,-0.1220
14402,-1.3554,-2.7761,9.4958,-0.0610,-0.2439,0.1220
14442,-1.3578,-2.7922,9.4462,0.0000,-0.2439,0.1220
14482,-1.3399,-2.7683,9.4576,-0.1829,-0.0610,0.0610
14522,-1.3614,-2.7701,9.5168,-0.2439,-0.2439,-0.1220
14562,-1.3518,-2.7737,9.4707,0.0000,-0.3049,-0.0610
14602,-1.3345,-2.7677,9.4276,0.0000,-0.2439,-0.0610
14642,-1.3608,-2.7809,9.4528,0.0000,-0.0610,0.0000
14682,-1.3483,-2.7659,9.4905,-0.2439,-0.2439,0.0000
14722,-1.3584,-2.7785,9.4934,0.0610,-0.2439,-0.0610
14762,-1.3518,-2.7850,9.4426,-0.0610,-0.1829,-0.1220
14802,-1.3602,-2.7785,9.4665,0.0610,-0.1829,0.0610
14842,-1.3668,-2.7677,9.4952,0.0610,-0.3049,0.0610
14882,-1.3602,-2.7695,9.4869,-0.1829,-0.2439,0.0610
14922,-1.3536,-2.7904,9.4540,-0.1220,-0.0610,0.1220
14962,-1.3554,-2.7665,9.4857,-0.1829,-0.1220,0.0000
15002,-1.3501,-2.7815,9.4851,0.0000,-0.2439,-0.1220
15042,-1.3722,-2.7737,9.4964,0.0000,-0.1829,-0.1829
15082,-1.3423,-2.7701,9.4797,-0.0610,-0.1829,0.1220
15122,-1.3489,-2.7761,9.4755,-0.0610,-0.2439,0.0000
15162,-1.3417,-2.7910,9.4869,-0.1220,-0.1829,0.0610
15202,-1.3836,-2.7635,9.4779,-0.1829,-0.3049,0.1829
15242,-1.3447,-2.7892,9.4659,0.1220,-0.1829,-0.1220
15282,-1.3776,-2.7683,9.4659,-0.0610,-0.1829,0.0000
15322,-1.3447,-2.7647,9.4713,0.0000,-0.1220,0.0610
15362,-1.3716,-2.7743,9.4946,-0.0610,-0.3049,-0.1829
15402,-1.3321,-2.7827,9.4737,-0.1220,-0.2439,0.0610
15442,-1.3758,-2.7689,9.4881,0.0610,-0.1220,0.1220
