Sending CSV file contents:

File 'sensorData.csv' size: 68347 bytes.

Sampling Frequency [Hz]:26
Sample Duration [Min]:1.00
Time:2025-03-12 15:16:32

-1.0887,-4.2374,9.3445,7.1951,28.0488,0.5488

-0.8422,-5.2507,9.3493,22.6829,30.9756,30.0610

-1.5971,-2.9800,8.6159,8.1098,13.4146,-2.0122

-1.2155,-4.8535,9.3110,16.5244,7.5000,10.9146

-1.0964,-2.9364,8.6835,-7.1341,19.3293,-5.2439

-1.7777,-4.3911,9.1322,-23.7805,-18.2927,-1.4024

-1.8968,-4.6088,9.7148,3.6585,-20.6707,-2.4390

-1.3632,-4.4402,9.2578,25.3659,-53.5976,-1.1585

-0.3709,-2.4106,8.6375,76.1585,-20.7927,-13.2317

-0.6083,-3.0536,9.0041,133.5976,46.7683,22.1341

0.5473,-0.0837,9.8248,85.9146,135.3659,31.9512

-2.2371,-0.2722,9.8535,73.9024,89.8171,180.9146

-3.4717,-1.4362,8.9019,108.3537,84.2073,99.3293

-2.4704,1.5050,10.2029,19.4512,49.0244,83.7805

-4.7267,-0.8667,8.6052,-10.6098,16.4024,29.1463

-4.2799,0.0191,8.7356,36.0976,-85.3049,-1.4634

-3.6476,0.6173,8.8959,76.0366,-34.4512,63.5366

-4.1889,0.1364,9.9343,2.2561,-10.7927,-7.9268

-2.9627,1.5768,9.2996,-5.9756,-50.6098,7.0122

-2.1330,1.4990,10.4589,-22.1951,-145.3049,12.0122

-1.1120,1.7012,7.8204,-69.3902,-110.4878,22.0732

-1.0540,0.6466,11.1270,-125.6098,-31.2195,-18.9024

0.0933,-0.6987,6.9680,-7.7439,62.5000,-1.1585

-1.3913,0.9032,9.8021,-45.9756,-7.4390,-63.0488

-1.3590,-4.7512,12.1158,-51.3415,-1.3415,-8.9634

-1.0001,-2.0260,8.7320,-38.5976,22.8049,16.8902

-1.2777,-2.6744,8.9210,-59.3902,28.9634,-0.4878

-1.1802,-1.9339,7.7097,-27.3171,24.8780,21.8902

-1.3291,-2.6792,8.3097,122.0122,8.4146,46.0976

-1.8711,-3.5848,10.6497,108.4756,30.1220,-6.5854

-2.0655,-0.6059,10.1658,108.8415,-53.4756,-62.7439

-4.0520,9.1322,7.4998,208.2317,-15.1829,-10.1220

0.2464,1.7395,11.8652,51.2805,-157.3781,97.8049

-0.6873,1.4093,9.0741,-80.9756,-14.5122,123.6585

-1.3955,1.6952,10.8794,-58.7805,3.7195,61.7073

-1.8065,2.2377,10.5773,-58.9024,-27.5000,-53.2927

-0.5198,2.4549,10.0904,-58.4756,4.3902,-28.8415

0.3966,3.0662,11.7461,0.6707,-32.2561,103.0488

-1.3991,-5.3661,7.8072,-120.1220,-58.7805,97.9268

-0.1537,-0.0766,8.9736,-189.0854,-47.2561,-1.6463

-0.6012,-2.4961,10.1915,-119.5732,-32.0732,-16.4024

0.2357,-3.5704,10.1999,-56.6463,-70.5488,39.1463

0.9319,-4.8684,9.4420,83.2927,-58.8415,29.4512

-0.0060,0.2811,10.3470,168.8415,72.2561,14.5122

-0.8697,-2.8951,10.4607,217.9878,2.3171,-63.7195

1.4194,-0.3762,9.7351,160.3659,-33.1098,-23.3537

0.6747,0.1047,10.3189,91.0976,-68.3537,-25.0610

-0.3661,2.1588,10.8417,-8.8415,-76.0976,7.1341

1.2729,4.3134,6.5714,-44.6951,114.0854,-41.7683

-0.0359,-0.1759,1.1885,-9.2073,479.6342,-88.1098

3.8223,-1.9925,5.0240,84.4512,323.9024,170.5488

-1.9626,0.6424,6.5780,-0.5488,-110.9146,-11.9512

-0.6388,1.2663,9.4342,-22.6220,16.5244,4.7561

-0.1926,0.4402,10.7101,-2.1341,36.2195,-1.5854

-0.6041,0.6538,10.1119,17.0122,9.0244,3.8415

-0.9481,0.8877,9.6484,11.8293,2.4390,-3.4146

-0.8949,0.8578,9.7770,-2.3171,-4.1463,1.8293

-0.8021,0.8404,9.8440,-6.1585,-4.9390,3.6585

-0.7926,0.8057,9.8595,-2.7439,-2.1951,-0.7927

-0.7974,0.7603,9.8434,1.4634,-0.3049,0.3049

-0.7962,0.8105,9.8057,2.5000,-3.5366,1.4024

-0.7585,0.8225,9.8452,2.6829,-3.8415,0.8537

-0.7381,0.8548,9.8404,2.1951,-1.7683,0.9146

-0.7369,0.8673,9.8194,-0.0610,-2.5610,0.7927

-0.6592,0.8655,9.8344,1.4024,-2.9878,0.9146

-0.6454,0.8751,9.8404,1.2805,-2.1951,0.8537

-0.6221,0.8925,9.8440,1.0366,-1.7073,0.7317

-0.6275,0.8931,9.8398,0.9756,-1.7683,0.7927

-0.6083,0.8877,9.8505,1.1585,-1.5854,0.7317

-0.6173,0.9110,9.8404,1.5244,-1.4024,0.4268

-0.5928,0.9289,9.8362,-0.7317,-2.5610,0.2439

-0.5946,0.8996,9.8529,0.2439,-0.2439,0.5488

-0.5976,0.9110,9.8446,-0.3049,-1.4634,0.3049

-0.5844,0.9068,9.8523,-0.1829,-1.2805,0.4878

-0.5736,0.8960,9.8290,-0.3659,-1.7683,0.6707

-0.5844,0.9134,9.8368,-0.4878,-1.8293,0.4268

-0.5539,0.8949,9.8272,-0.6098,-1.7683,0.6098

-0.5383,0.9038,9.8470,-0.5488,-1.8902,0.6098

-0.5258,0.8913,9.8470,-0.3659,-2.0122,0.4878

-0.5342,0.8895,9.8529,-0.4268,-2.0122,0.3659

-0.5168,0.8787,9.8446,-0.4268,-1.7073,0.1220

-0.5078,0.8811,9.8434,-0.3049,-1.8902,0.5488

-0.4959,0.8751,9.8446,-0.4878,-2.1341,0.8537

-0.4803,0.8703,9.8428,0.0000,-0.4268,0.0610

-0.4761,0.8643,9.8553,0.0000,-0.5488,0.2439

-0.4833,0.8745,9.8434,-0.0610,-0.6707,0.1220

-0.4893,0.8667,9.8523,-0.1829,-0.6707,0.0610

-0.4893,0.8751,9.8559,-0.0610,-0.5488,0.1220

-0.4731,0.8877,9.8493,-0.0610,-0.7927,0.3659

-0.4821,0.8602,9.8523,0.0000,-0.6098,0.2439

-0.4708,0.8685,9.8380,-0.0610,-0.5488,0.1829

-0.4749,0.8697,9.8517,-0.0610,-0.6098,0.0000

-0.4749,0.8667,9.8488,0.0610,-0.6098,0.1220

-0.4720,0.8631,9.8440,-0.0610,-0.4878,0.1829

-0.4624,0.8554,9.8440,-0.0610,-0.4268,-0.0610

-0.4702,0.8655,9.8523,-0.0610,-0.4878,0.1220

-0.4731,0.8703,9.8505,-0.1220,-0.6098,0.6098

-0.4456,0.8727,9.8661,-0.1220,-0.6707,0.1220

-0.4558,0.8578,9.8326,-0.1220,-0.9146,0.1220

-0.4576,0.8506,9.8458,-0.0610,-0.7317,0.1829

-0.4498,0.8661,9.8493,-0.2439,-1.2805,0.2439

-0.4486,0.8715,9.8499,-0.0610,-1.0366,0.1220

-0.4295,0.8590,9.8499,-0.1220,-0.9146,0.3049

