Sending CSV file contents:

File 'sensorData.csv' size: 70983 bytes.

Sampling Frequency [Hz]:25
Sample Duration [Min]:1.00
Time:2025-02-24 16:38:17

1.0845,-1.8513,-11.6038,-0.0610,31.2195,0.0000

-4.4288,0.4462,-9.9193,62.4390,46.8293,15.6098

-5.1944,-0.9325,-16.9633,-140.5488,-515.1829,78.0488

-1.3662,7.4902,-10.5319,-31.2805,-46.8902,15.6098

-3.6631,6.5714,-9.6131,-62.5000,-171.7683,15.6098

0.4720,5.8058,-7.1630,31.2195,0.0000,15.6098

-4.1225,3.2026,-16.8102,15.6098,-31.2805,-15.6707

-4.8882,3.3557,-6.8567,-15.6707,-15.6707,-0.0610

-4.4288,4.5807,-9.4599,0.0000,62.4390,-15.6707

-2.2850,-3.0764,-13.9007,-15.6707,-140.5488,78.0488

-6.5726,2.1307,-11.1444,31.2195,46.8293,0.0000

-3.3569,3.6620,-14.5132,-31.2805,-187.3781,15.6098

2.0032,8.2558,-12.6757,15.6098,0.0000,0.0000

-1.5193,6.2652,-9.9193,-62.5000,-93.7195,15.6098

2.4626,4.8870,-11.4506,0.0000,78.0488,15.6098

-1.3662,2.5900,-14.5132,-46.8902,-156.1585,31.2195

-2.1319,-1.6982,-13.9007,-0.0610,-124.9390,62.4390

0.3188,9.6340,-9.7662,0.0000,-31.2805,15.6098

-1.5193,-2.9232,-15.5851,-46.8902,-140.5488,31.2195

-6.8789,3.5088,-10.3787,46.8293,31.2195,0.0000

0.1657,3.8151,-10.2256,-15.6707,-62.5000,-15.6707

-3.0506,3.5088,-17.8821,0.0000,62.4390,-15.6707

-2.4381,3.5088,-9.3068,-46.8902,-62.5000,31.2195

0.6251,5.0401,-13.9007,-31.2805,-31.2805,46.8293

-6.7257,2.4369,-12.0631,-15.6707,-31.2805,-0.0610

0.0126,3.9682,-16.5039,-15.6707,-62.5000,31.2195

-3.8163,3.6620,-9.3068,-46.8902,-78.1098,15.6098

-2.4381,2.2838,-7.6224,-31.2805,-124.9390,31.2195

-2.5912,-0.1669,-15.2789,15.6098,0.0000,0.0000

-2.5912,7.4902,-12.5225,-62.5000,-187.3781,15.6098

-0.4474,5.4995,-7.4693,15.6098,-62.5000,31.2195

-4.1225,2.7432,-17.5758,15.6098,-31.2805,31.2195

-0.7537,2.1307,-8.0818,0.0000,-15.6707,0.0000

-2.7444,3.6620,-16.0445,15.6098,15.6098,15.6098

